Order_ID,Date,City,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Delivery_Time,Customer_Rating,Payment_Mode,Delivery_Type,Seller_Name
1764,2024-02-18,Delhi,Tomato 1kg,Grocery,4,55.0,220.0,25,4.5,Cash,Standard,GroceryHub
1765,2024-02-05,Bengaluru,Chips 200g,Dairy,5,45.0,225.0,25,4.9,Cash,Express,SnackBox
1766,2024-02-12,Delhi,Chips 200g,Vegetables,2,100.0,200.0,63,4.5,Cash,Express,FreshFarm
1767,2024-05-21,Mumbai,Onion 1kg,Bakery,2,45.0,90.0,52,4.9,UPI,Express,SnackBox
1768,2024-05-19,Delhi,Namkeen 500g,Dairy,4,70.0,280.0,42,4.0,Card,Standard,FarmFresh
1769,2024-04-14,Jaipur,Wheat Flour 1kg,Dairy,1,50.0,50.0,82,4.7,Card,Express,GroceryHub
1770,2024-02-03,Bengaluru,Curd 500g,Dairy,5,80.0,400.0,26,4.9,Card,Standard,FarmFresh
1771,2024-05-16,Pune,Potato 1kg,Vegetables,3,30.0,90.0,57,3.5,Cash,Standard,GreenCart
1772,2024-02-01,Delhi,Potato 1kg,Poultry,5,80.0,400.0,36,4.5,UPI,Standard,FreshFarm
1774,2024-03-24,Bengaluru,Curd 500g,Bakery,2,70.0,140.0,35,4.2,Cash,Express,GroceryHub
1775,2024-06-17,Delhi,Bun 2pcs,Poultry,2,55.0,110.0,79,4.5,Cash,Standard,GreenCart
1776,2024-04-18,Mumbai,Paneer 200g,Vegetables,2,30.0,60.0,60,4.5,UPI,Express,FarmFresh
1777,2024-06-15,Jaipur,Curd 500g,Bakery,5,60.0,300.0,76,4.9,Cash,Express,GroceryHub
1778,2024-05-13,Delhi,Bread 400g,Bakery,2,50.0,100.0,33,4.2,Card,Standard,GreenCart
1780,2024-04-10,Jaipur,Rice 1kg,Vegetables,3,40.0,120.0,27,4.5,Cash,Express,GroceryHub
1781,2024-02-05,Bengaluru,Namkeen 500g,Fruits,4,55.0,220.0,39,4.0,UPI,Express,FarmFresh
1782,2024-03-25,Bengaluru,Chips 200g,Poultry,2,100.0,200.0,74,4.0,UPI,Standard,SnackBox
1783,2024-03-07,Mumbai,Milk 1L,Grocery,4,55.0,220.0,78,4.5,UPI,Standard,SnackBox
1784,2024-04-16,Bengaluru,Banana 1dozen,Grocery,1,60.0,60.0,33,4.0,UPI,Standard,GroceryHub
1785,2024-05-06,Bengaluru,Banana 1dozen,Fruits,3,40.0,120.0,29,4.5,UPI,Standard,SnackBox
1786,2024-06-19,Pune,Tomato 1kg,Fruits,5,70.0,350.0,88,4.5,Cash,Standard,GreenCart
1787,2024-01-02,Bengaluru,Banana 1dozen,Snacks,4,30.0,120.0,78,4.2,UPI,Standard,GreenCart
1788,2024-03-22,Bengaluru,Cookies 300g,Poultry,3,80.0,240.0,78,4.5,Cash,Standard,FreshFarm
1789,2024-05-14,Pune,Chips 200g,Snacks,5,60.0,300.0,81,4.5,UPI,Express,GroceryHub
1791,2024-05-10,Bengaluru,Sugar 1kg,Dairy,4,45.0,180.0,45,4.5,UPI,Express,FreshFarm
1792,2024-05-13,Pune,Tomato 1kg,Grocery,3,30.0,90.0,72,4.9,Cash,Standard,FreshFarm
1793,2024-06-01,Bengaluru,Potato 1kg,Bakery,1,40.0,40.0,28,4.5,UPI,Express,GroceryHub
1794,2024-03-22,Delhi,Namkeen 500g,Vegetables,4,60.0,240.0,77,4.7,UPI,Express,GreenCart
1795,2024-02-18,Delhi,Potato 1kg,Grocery,3,85.0,255.0,45,4.5,Cash,Standard,GroceryHub
1796,2024-03-18,Jaipur,Milk 1L,Poultry,4,100.0,400.0,58,4.5,UPI,Express,FreshFarm
1797,2024-06-20,Delhi,Wheat Flour 1kg,Grocery,2,45.0,90.0,84,4.7,UPI,Express,SnackBox
1798,2024-04-17,Bengaluru,Namkeen 500g,Snacks,4,85.0,340.0,36,4.2,Cash,Express,SnackBox
1799,2024-04-25,Pune,Chicken 1kg,Grocery,4,85.0,340.0,52,4.5,UPI,Express,BakeHouse
1800,2024-05-14,Bengaluru,Chips 200g,Bakery,2,30.0,60.0,31,4.7,UPI,Express,FarmFresh
1802,2024-06-19,Mumbai,Bun 2pcs,Grocery,2,30.0,60.0,57,4.5,Cash,Standard,FreshFarm
1803,2024-01-16,Delhi,Cookies 300g,Poultry,4,55.0,220.0,50,4.2,UPI,Express,BakeHouse
1804,2024-05-26,Bengaluru,Eggs 6pcs,Poultry,1,30.0,30.0,90,4.5,Cash,Express,BakeHouse
1805,2024-05-22,Bengaluru,Potato 1kg,Dairy,1,60.0,60.0,25,3.5,Cash,Express,BakeHouse
1806,2024-06-04,Delhi,Milk 1L,Vegetables,1,80.0,80.0,82,4.5,UPI,Standard,GreenCart
1807,2024-05-18,Jaipur,Onion 1kg,Vegetables,5,70.0,350.0,79,4.5,Cash,Express,FreshFarm
1808,2024-04-11,Pune,Chips 200g,Grocery,2,100.0,200.0,63,4.9,UPI,Express,FarmFresh
1809,2024-05-08,Pune,Cake 500g,Fruits,5,55.0,275.0,43,3.5,UPI,Express,GroceryHub
1810,2024-06-28,Delhi,Paneer 200g,Grocery,2,80.0,160.0,40,4.0,Cash,Standard,BakeHouse
1811,2024-03-21,Delhi,Chips 200g,Dairy,3,50.0,150.0,54,4.7,Cash,Standard,GreenCart
1812,2024-05-03,Jaipur,Apple 1kg,Snacks,5,85.0,425.0,35,4.2,UPI,Express,GroceryHub
1813,2024-05-04,Delhi,Potato 1kg,Dairy,2,85.0,170.0,53,3.5,Card,Standard,GreenCart
1814,2024-04-18,Bengaluru,Cake 500g,Poultry,4,100.0,400.0,59,4.2,Cash,Express,SnackBox
1815,2024-01-17,Jaipur,Onion 1kg,Bakery,5,55.0,275.0,60,3.5,Card,Standard,GroceryHub
1816,2024-04-14,Delhi,Eggs 6pcs,Grocery,3,60.0,180.0,51,4.2,Cash,Express,GroceryHub
1817,2024-02-09,Bengaluru,Bread 400g,Fruits,2,30.0,60.0,79,4.5,Card,Standard,SnackBox
1819,2024-05-22,Bengaluru,Tomato 1kg,Dairy,3,70.0,210.0,68,4.0,Cash,Standard,GreenCart
1820,2024-06-12,Mumbai,Rice 1kg,Grocery,1,80.0,80.0,28,4.5,UPI,Express,FarmFresh
1821,2024-01-09,Mumbai,Bread 400g,Snacks,5,80.0,400.0,56,4.0,Cash,Standard,BakeHouse
1822,2024-01-25,Delhi,Banana 1dozen,Grocery,1,100.0,100.0,46,4.5,UPI,Standard,BakeHouse
1823,2024-05-05,Delhi,Apple 1kg,Dairy,4,30.0,120.0,49,4.5,Cash,Standard,FarmFresh
1824,2024-05-19,Pune,Bun 2pcs,Bakery,5,30.0,150.0,85,4.8,Card,Standard,GreenCart
1825,2024-01-20,Delhi,Cake 500g,Fruits,3,85.0,255.0,62,4.7,UPI,Standard,FarmFresh
1826,2024-03-14,Delhi,Tomato 1kg,Poultry,1,85.0,85.0,56,4.5,Card,Standard,FarmFresh
1827,2024-03-08,Jaipur,Eggs 6pcs,Vegetables,4,80.0,320.0,41,4.0,UPI,Standard,GreenCart
1828,2024-05-21,Jaipur,Curd 500g,Grocery,4,80.0,320.0,50,4.5,UPI,Standard,SnackBox
1829,2024-02-09,Delhi,Sugar 1kg,Grocery,1,45.0,45.0,53,4.7,Cash,Standard,FreshFarm
1832,2024-01-23,Delhi,Banana 1dozen,Bakery,1,70.0,70.0,78,4.0,UPI,Express,FarmFresh
1834,2024-06-04,Delhi,Eggs 6pcs,Fruits,1,55.0,55.0,56,4.5,Cash,Standard,GreenCart
1835,2024-02-20,Pune,Banana 1dozen,Grocery,2,30.0,60.0,69,4.9,Cash,Standard,BakeHouse
1836,2024-02-10,Delhi,Bread 400g,Dairy,5,80.0,400.0,37,4.0,UPI,Express,GroceryHub
1837,2024-04-05,Bengaluru,Bun 2pcs,Dairy,2,45.0,90.0,74,4.7,UPI,Express,GreenCart
1838,2024-01-25,Jaipur,Cookies 300g,Dairy,2,55.0,110.0,57,4.5,Card,Standard,FreshFarm
1839,2024-01-05,Bengaluru,Chicken 1kg,Bakery,5,100.0,500.0,80,4.5,UPI,Standard,GreenCart
1840,2024-02-24,Jaipur,Eggs 6pcs,Vegetables,3,80.0,240.0,69,4.8,Cash,Standard,BakeHouse
1841,2024-02-04,Mumbai,Tomato 1kg,Bakery,4,80.0,320.0,33,4.5,UPI,Express,FarmFresh
1842,2024-03-28,Bengaluru,Namkeen 500g,Grocery,5,30.0,150.0,68,4.2,Cash,Standard,GreenCart
1843,2024-04-05,Bengaluru,Potato 1kg,Snacks,1,70.0,70.0,82,4.8,UPI,Express,SnackBox
1844,2024-05-15,Bengaluru,Milk 1L,Grocery,5,30.0,150.0,67,4.5,UPI,Standard,GroceryHub
1845,2024-01-07,Pune,Bun 2pcs,Grocery,5,85.0,425.0,52,4.5,UPI,Express,FreshFarm
1846,2024-02-19,Delhi,Milk 1L,Grocery,2,70.0,140.0,54,4.5,Card,Express,GroceryHub
1847,2024-01-03,Mumbai,Apple 1kg,Dairy,5,85.0,425.0,87,4.8,Card,Express,FarmFresh
1848,2024-01-13,Bengaluru,Namkeen 500g,Snacks,4,45.0,180.0,44,3.5,UPI,Standard,FarmFresh
1849,2024-03-20,Bengaluru,Tomato 1kg,Snacks,4,45.0,180.0,33,4.5,UPI,Standard,FreshFarm
1850,2024-02-11,Bengaluru,Rice 1kg,Poultry,3,30.0,90.0,79,4.5,UPI,Express,SnackBox
1851,2024-04-25,Jaipur,Chips 200g,Bakery,4,50.0,200.0,65,3.5,Cash,Standard,GreenCart
1852,2024-02-03,Bengaluru,Rice 1kg,Dairy,1,45.0,45.0,65,4.5,Card,Standard,GroceryHub
1853,2024-03-14,Delhi,Cake 500g,Fruits,3,45.0,135.0,73,4.8,Cash,Standard,SnackBox
1854,2024-03-01,Pune,Bun 2pcs,Bakery,3,85.0,255.0,60,4.0,Cash,Standard,FarmFresh
1856,2024-01-15,Delhi,Chips 200g,Bakery,4,40.0,160.0,87,4.8,Cash,Express,GreenCart
1857,2024-05-19,Jaipur,Tomato 1kg,Bakery,4,60.0,240.0,35,3.5,UPI,Standard,FarmFresh
1858,2024-04-07,Bengaluru,Eggs 6pcs,Poultry,2,45.0,90.0,90,4.5,Cash,Standard,SnackBox
1859,2024-03-01,Bengaluru,Cookies 300g,Poultry,4,50.0,200.0,77,3.5,Cash,Express,FarmFresh
1861,2024-04-20,Bengaluru,Tomato 1kg,Poultry,5,100.0,500.0,63,4.5,UPI,Standard,SnackBox
1862,2024-04-16,Jaipur,Potato 1kg,Dairy,2,70.0,140.0,46,3.5,UPI,Express,FarmFresh
1863,2024-04-16,Jaipur,Tomato 1kg,Poultry,1,45.0,45.0,71,4.5,UPI,Standard,FreshFarm
1864,2024-06-20,Mumbai,Eggs 6pcs,Poultry,5,55.0,275.0,41,4.5,UPI,Express,FreshFarm
1865,2024-03-12,Delhi,Milk 1L,Grocery,4,60.0,240.0,78,4.2,UPI,Express,FreshFarm
1866,2024-05-25,Pune,Eggs 6pcs,Poultry,1,45.0,45.0,54,4.5,Card,Express,FreshFarm
1867,2024-06-08,Mumbai,Cookies 300g,Dairy,1,70.0,70.0,59,4.9,UPI,Express,FreshFarm
1868,2024-03-22,Bengaluru,Chicken 1kg,Grocery,2,100.0,200.0,87,4.2,Cash,Standard,GroceryHub
1869,2024-03-28,Delhi,Rice 1kg,Vegetables,5,100.0,500.0,31,4.5,UPI,Express,FarmFresh
1870,2024-03-26,Pune,Apple 1kg,Vegetables,2,50.0,100.0,26,4.0,UPI,Express,GreenCart
1871,2024-03-02,Mumbai,Potato 1kg,Dairy,2,60.0,120.0,27,4.7,Card,Express,FarmFresh
1872,2024-04-02,Delhi,Apple 1kg,Dairy,3,80.0,240.0,66,4.7,Cash,Express,FarmFresh
1873,2024-03-12,Jaipur,Milk 1L,Grocery,5,80.0,400.0,34,4.2,Card,Standard,BakeHouse
1875,2024-04-15,Mumbai,Wheat Flour 1kg,Bakery,4,85.0,340.0,66,4.5,Cash,Standard,GroceryHub
1876,2024-02-10,Pune,Onion 1kg,Grocery,1,55.0,55.0,48,4.0,Cash,Express,BakeHouse
1877,2024-01-30,Mumbai,Chicken 1kg,Dairy,4,70.0,280.0,30,4.7,Cash,Standard,BakeHouse
1878,2024-05-16,Jaipur,Apple 1kg,Fruits,3,85.0,255.0,86,4.9,Cash,Standard,SnackBox
1879,2024-04-18,Pune,Paneer 200g,Vegetables,2,70.0,140.0,42,4.8,UPI,Standard,GroceryHub
1880,2024-06-08,Bengaluru,Namkeen 500g,Dairy,5,85.0,425.0,82,4.2,Cash,Standard,GroceryHub
1881,2024-01-24,Pune,Bun 2pcs,Bakery,5,100.0,500.0,51,4.8,Cash,Standard,FreshFarm
1882,2024-03-17,Mumbai,Cookies 300g,Vegetables,4,60.0,240.0,54,4.5,Card,Standard,FreshFarm
1883,2024-04-03,Delhi,Bread 400g,Dairy,2,55.0,110.0,79,4.5,UPI,Standard,GroceryHub
1884,2024-04-02,Bengaluru,Paneer 200g,Snacks,5,50.0,250.0,61,4.9,UPI,Express,FarmFresh
1885,2024-03-02,Bengaluru,Bread 400g,Bakery,4,55.0,220.0,27,4.2,Cash,Express,FreshFarm
1886,2024-05-21,Delhi,Potato 1kg,Grocery,2,60.0,120.0,33,4.5,Cash,Standard,BakeHouse
1887,2024-06-13,Delhi,Curd 500g,Grocery,5,30.0,150.0,68,4.5,Card,Express,GroceryHub
1888,2024-04-13,Jaipur,Onion 1kg,Dairy,3,45.0,135.0,50,4.8,Cash,Express,GroceryHub
1889,2024-01-30,Bengaluru,Apple 1kg,Snacks,1,70.0,70.0,41,4.2,Card,Standard,FreshFarm
1890,2024-02-26,Pune,Sugar 1kg,Snacks,5,80.0,400.0,78,4.0,Cash,Standard,GroceryHub
1891,2024-06-26,Jaipur,Cake 500g,Bakery,2,30.0,60.0,64,4.2,UPI,Express,FarmFresh
1892,2024-04-18,Delhi,Bread 400g,Fruits,2,60.0,120.0,27,4.5,UPI,Express,BakeHouse
1893,2024-04-09,Pune,Namkeen 500g,Grocery,3,55.0,165.0,25,4.0,Card,Standard,FarmFresh
1894,2024-05-06,Pune,Rice 1kg,Bakery,5,40.0,200.0,59,4.5,Cash,Express,SnackBox
1895,2024-02-18,Bengaluru,Cake 500g,Fruits,5,85.0,425.0,88,4.7,Cash,Standard,SnackBox
1896,2024-02-29,Mumbai,Cookies 300g,Dairy,5,100.0,500.0,84,4.5,UPI,Express,GroceryHub
1897,2024-01-26,Delhi,Bread 400g,Bakery,3,55.0,165.0,84,4.0,Cash,Standard,FarmFresh
1898,2024-04-02,Delhi,Paneer 200g,Grocery,5,80.0,400.0,58,4.5,Cash,Standard,GroceryHub
1899,2024-04-21,Bengaluru,Bun 2pcs,Dairy,2,55.0,110.0,26,4.5,Cash,Standard,BakeHouse
1900,2024-02-10,Delhi,Bread 400g,Dairy,5,55.0,275.0,54,4.5,Card,Standard,GroceryHub
1901,2024-04-16,Bengaluru,Apple 1kg,Dairy,3,85.0,255.0,69,4.9,UPI,Express,GreenCart
1902,2024-03-19,Delhi,Milk 1L,Grocery,3,45.0,135.0,62,4.2,UPI,Express,BakeHouse
1903,2024-04-23,Bengaluru,Cake 500g,Snacks,2,55.0,110.0,51,4.7,UPI,Standard,BakeHouse
1905,2024-01-25,Jaipur,Banana 1dozen,Fruits,2,100.0,200.0,87,4.2,UPI,Standard,GroceryHub
1906,2024-01-16,Mumbai,Bread 400g,Bakery,4,45.0,180.0,77,4.0,Cash,Standard,FreshFarm
1907,2024-01-26,Jaipur,Cookies 300g,Dairy,5,80.0,400.0,40,4.7,Cash,Standard,BakeHouse
1909,2024-05-04,Jaipur,Wheat Flour 1kg,Poultry,5,45.0,225.0,27,4.5,UPI,Standard,GreenCart
1910,2024-02-12,Delhi,Eggs 6pcs,Dairy,4,55.0,220.0,81,4.0,Cash,Express,GreenCart
1911,2024-01-12,Bengaluru,Curd 500g,Grocery,2,80.0,160.0,39,4.8,Cash,Standard,FarmFresh
1912,2024-05-11,Pune,Paneer 200g,Fruits,4,60.0,240.0,40,4.7,UPI,Express,SnackBox
1913,2024-04-15,Delhi,Potato 1kg,Fruits,1,80.0,80.0,28,3.5,Cash,Standard,FreshFarm
1914,2024-03-21,Bengaluru,Bun 2pcs,Vegetables,2,70.0,140.0,74,4.8,Cash,Standard,BakeHouse
1915,2024-02-22,Delhi,Tomato 1kg,Poultry,4,50.0,200.0,65,4.0,UPI,Express,SnackBox
1916,2024-04-07,Bengaluru,Rice 1kg,Bakery,2,60.0,120.0,43,4.5,Cash,Express,BakeHouse
1917,2024-04-08,Pune,Sugar 1kg,Snacks,3,55.0,165.0,85,4.5,UPI,Express,BakeHouse
1918,2024-03-19,Delhi,Eggs 6pcs,Grocery,5,70.0,350.0,28,4.5,Cash,Express,GreenCart
1919,2024-03-05,Bengaluru,Paneer 200g,Grocery,3,60.0,180.0,25,4.5,Cash,Standard,FarmFresh
1920,2024-01-06,Delhi,Onion 1kg,Vegetables,2,60.0,120.0,67,4.0,Card,Standard,SnackBox
1922,2024-02-29,Jaipur,Cookies 300g,Fruits,3,85.0,255.0,78,4.8,Cash,Express,GroceryHub
1924,2024-06-04,Delhi,Curd 500g,Bakery,3,60.0,180.0,51,4.2,Cash,Express,GreenCart
1925,2024-05-24,Jaipur,Chicken 1kg,Dairy,4,30.0,120.0,48,4.5,UPI,Express,FarmFresh
1926,2024-04-21,Delhi,Apple 1kg,Bakery,2,50.0,100.0,69,3.5,Cash,Express,BakeHouse
1927,2024-05-19,Bengaluru,Eggs 6pcs,Fruits,1,50.0,50.0,51,4.0,UPI,Express,GreenCart
1928,2024-04-24,Delhi,Namkeen 500g,Grocery,5,100.0,500.0,34,4.5,Cash,Express,GroceryHub
1929,2024-03-05,Bengaluru,Cake 500g,Bakery,4,40.0,160.0,40,4.8,Cash,Express,FarmFresh
1930,2024-03-17,Mumbai,Rice 1kg,Snacks,4,30.0,120.0,47,4.5,Cash,Express,SnackBox
1931,2024-05-07,Pune,Bun 2pcs,Bakery,1,70.0,70.0,67,4.7,Card,Standard,SnackBox
1932,2024-05-13,Bengaluru,Eggs 6pcs,Grocery,4,30.0,120.0,26,4.7,Card,Express,BakeHouse
1933,2024-05-30,Delhi,Paneer 200g,Vegetables,1,50.0,50.0,35,4.5,Cash,Standard,FarmFresh
1934,2024-05-06,Mumbai,Eggs 6pcs,Fruits,4,85.0,340.0,58,4.5,Cash,Standard,FarmFresh
1935,2024-03-06,Mumbai,Chicken 1kg,Fruits,3,60.0,180.0,87,3.5,Cash,Express,FarmFresh
1936,2024-05-13,Delhi,Banana 1dozen,Snacks,4,50.0,200.0,88,4.5,UPI,Standard,SnackBox
1937,2024-05-07,Bengaluru,Tomato 1kg,Bakery,2,80.0,160.0,59,4.5,UPI,Express,FarmFresh
1938,2024-05-07,Pune,Chicken 1kg,Snacks,4,55.0,220.0,72,4.9,Cash,Express,SnackBox
1939,2024-02-19,Mumbai,Paneer 200g,Poultry,2,40.0,80.0,78,4.5,Cash,Standard,FarmFresh
1940,2024-01-11,Delhi,Sugar 1kg,Grocery,3,50.0,150.0,63,4.0,Cash,Express,GreenCart
1941,2024-02-09,Delhi,Rice 1kg,Snacks,1,55.0,55.0,58,3.5,Cash,Express,GroceryHub
1942,2024-06-24,Bengaluru,Milk 1L,Fruits,3,100.0,300.0,43,4.2,UPI,Express,GroceryHub
1943,2024-01-17,Delhi,Cake 500g,Grocery,4,85.0,340.0,90,4.5,UPI,Express,FarmFresh
1944,2024-03-25,Mumbai,Sugar 1kg,Fruits,5,85.0,425.0,77,4.0,Cash,Express,BakeHouse
1945,2024-05-17,Delhi,Cookies 300g,Bakery,2,40.0,80.0,88,4.8,Cash,Express,GreenCart
1946,2024-02-19,Bengaluru,Chips 200g,Poultry,4,100.0,400.0,74,4.5,Cash,Standard,GreenCart
1947,2024-06-01,Bengaluru,Bread 400g,Fruits,1,55.0,55.0,67,4.5,UPI,Express,FarmFresh
1948,2024-04-28,Delhi,Bun 2pcs,Fruits,3,100.0,300.0,81,4.7,UPI,Standard,BakeHouse
1949,2024-04-28,Pune,Tomato 1kg,Fruits,2,100.0,200.0,56,4.2,Card,Standard,FarmFresh
1950,2024-02-22,Delhi,Eggs 6pcs,Dairy,4,85.0,340.0,53,4.5,Cash,Standard,GroceryHub
1951,2024-01-12,Mumbai,Orange 1kg,Dairy,5,40.0,200.0,43,4.7,Cash,Standard,FreshFarm
1952,2024-05-14,Delhi,Cookies 300g,Poultry,1,70.0,70.0,56,4.7,Cash,Standard,GroceryHub
1953,2024-04-05,Bengaluru,Sugar 1kg,Fruits,4,45.0,180.0,46,4.2,Card,Standard,GroceryHub
1954,2024-04-10,Mumbai,Cookies 300g,Grocery,3,60.0,180.0,58,4.0,Card,Standard,FarmFresh
1955,2024-06-11,Bengaluru,Cake 500g,Dairy,3,45.0,135.0,27,4.0,Cash,Express,FarmFresh
1956,2024-03-17,Pune,Rice 1kg,Grocery,4,55.0,220.0,77,4.9,Cash,Express,BakeHouse
1957,2024-04-27,Jaipur,Eggs 6pcs,Dairy,2,70.0,140.0,63,4.7,UPI,Standard,SnackBox
1959,2024-03-18,Delhi,Milk 1L,Dairy,2,40.0,80.0,33,4.0,Cash,Express,GroceryHub
1960,2024-02-05,Pune,Potato 1kg,Snacks,3,40.0,120.0,45,3.5,UPI,Standard,GreenCart
1961,2024-01-31,Mumbai,Eggs 6pcs,Grocery,3,45.0,135.0,84,4.8,Card,Express,BakeHouse
1962,2024-03-18,Delhi,Cake 500g,Grocery,3,100.0,300.0,51,4.8,UPI,Standard,GreenCart
1963,2024-01-06,Jaipur,Milk 1L,Bakery,3,40.0,120.0,65,3.5,Cash,Express,GroceryHub
1964,2024-03-30,Pune,Apple 1kg,Fruits,4,50.0,200.0,86,4.5,Card,Express,FarmFresh
1965,2024-04-19,Bengaluru,Cookies 300g,Poultry,1,55.0,55.0,58,4.5,UPI,Standard,FarmFresh
1966,2024-03-10,Delhi,Potato 1kg,Poultry,2,30.0,60.0,39,4.7,UPI,Express,GroceryHub
1967,2024-04-01,Bengaluru,Curd 500g,Snacks,1,100.0,100.0,45,4.0,Cash,Express,SnackBox
1968,2024-05-29,Bengaluru,Cake 500g,Grocery,2,100.0,200.0,29,3.5,UPI,Express,SnackBox
1969,2024-06-07,Jaipur,Chips 200g,Grocery,1,70.0,70.0,35,3.5,Card,Express,SnackBox
1970,2024-05-17,Bengaluru,Curd 500g,Grocery,5,50.0,250.0,59,4.5,UPI,Standard,GroceryHub
1971,2024-05-29,Mumbai,Bread 400g,Dairy,1,50.0,50.0,78,4.7,UPI,Express,GroceryHub
1972,2024-03-03,Delhi,Tomato 1kg,Vegetables,4,100.0,400.0,86,4.2,Cash,Express,GreenCart
1973,2024-05-03,Bengaluru,Orange 1kg,Grocery,4,85.0,340.0,80,4.7,UPI,Express,SnackBox
1974,2024-05-06,Delhi,Orange 1kg,Snacks,5,60.0,300.0,68,4.8,Card,Express,GroceryHub
1975,2024-06-19,Jaipur,Banana 1dozen,Grocery,5,50.0,250.0,38,4.5,Card,Standard,BakeHouse
1976,2024-01-25,Jaipur,Eggs 6pcs,Bakery,4,100.0,400.0,65,4.8,Card,Standard,GreenCart
1977,2024-03-27,Bengaluru,Chicken 1kg,Vegetables,1,55.0,55.0,78,4.8,Cash,Express,SnackBox
1978,2024-02-18,Bengaluru,Milk 1L,Dairy,3,100.0,300.0,29,4.2,UPI,Standard,SnackBox
1979,2024-04-16,Bengaluru,Sugar 1kg,Grocery,2,80.0,160.0,38,4.7,UPI,Express,BakeHouse
1980,2024-05-29,Pune,Namkeen 500g,Dairy,2,100.0,200.0,90,4.0,Cash,Standard,FreshFarm
1981,2024-01-14,Mumbai,Wheat Flour 1kg,Dairy,4,55.0,220.0,27,4.5,Cash,Standard,FreshFarm
1982,2024-04-14,Jaipur,Apple 1kg,Dairy,4,85.0,340.0,65,4.2,UPI,Standard,GreenCart
1983,2024-03-25,Mumbai,Curd 500g,Vegetables,5,80.0,400.0,90,4.5,Cash,Express,BakeHouse
1984,2024-03-26,Delhi,Orange 1kg,Poultry,3,70.0,210.0,61,4.5,Card,Express,GreenCart
1985,2024-04-02,Mumbai,Onion 1kg,Snacks,4,100.0,400.0,28,4.0,Card,Standard,GreenCart
1986,2024-06-12,Delhi,Potato 1kg,Grocery,2,55.0,110.0,59,4.0,Cash,Standard,FreshFarm
1987,2024-01-29,Delhi,Rice 1kg,Poultry,5,100.0,500.0,65,4.5,Cash,Express,BakeHouse
1988,2024-06-08,Delhi,Chips 200g,Grocery,2,60.0,120.0,28,4.5,Card,Express,BakeHouse
1989,2024-06-28,Bengaluru,Bread 400g,Bakery,3,80.0,240.0,60,4.5,Cash,Express,BakeHouse
1990,2024-04-06,Delhi,Onion 1kg,Snacks,4,50.0,200.0,90,4.7,Card,Express,SnackBox
1991,2024-04-19,Mumbai,Paneer 200g,Dairy,3,30.0,90.0,57,4.8,UPI,Express,BakeHouse
1992,2024-05-25,Bengaluru,Milk 1L,Grocery,3,70.0,210.0,40,4.8,Card,Express,FarmFresh
1993,2024-02-16,Delhi,Eggs 6pcs,Grocery,4,55.0,220.0,52,3.5,Cash,Standard,FarmFresh
1994,2024-05-23,Bengaluru,Rice 1kg,Snacks,4,70.0,280.0,89,4.2,Card,Standard,GroceryHub
1995,2024-01-30,Bengaluru,Cookies 300g,Fruits,2,100.0,200.0,56,4.5,Card,Express,FarmFresh
1996,2024-02-01,Delhi,Potato 1kg,Dairy,2,80.0,160.0,81,4.0,Card,Standard,GreenCart
1997,2024-06-14,Bengaluru,Chips 200g,Grocery,2,40.0,80.0,53,4.5,UPI,Standard,FarmFresh
1998,2024-03-31,Delhi,Curd 500g,Grocery,1,100.0,100.0,81,4.7,Card,Express,BakeHouse
1999,2024-03-16,Bengaluru,Namkeen 500g,Bakery,3,85.0,255.0,39,4.2,UPI,Express,FreshFarm
2000,2024-06-05,Bengaluru,Rice 1kg,Grocery,3,40.0,120.0,47,4.5,UPI,Express,FreshFarm
